Internship,Job,First Gen
45.0,15.0,
132.0,27.0,
0.0,120.0,
0.0,42.0,
400.0,140.0,
17.0,16.0,
120.0,156.0,
57.0,36.0,
0.0,0.0,
0.0,0.0,
10.0,5.0,
6.0,501.0,
48.0,180.0,
0.0,84.0,
20.0,320.0,
132.0,111.0,
4.0,0.0,
206.0,226.0,
36.0,0.0,
69.0,0.0,
176.0,140.0,
0.0,0.0,
0.0,120.0,
0.0,0.0,
0.0,4.0,
205.0,60.0,
8.0,308.0,
0.0,104.0,
0.0,84.0,
0.0,5.0,
182.0,104.0,
0.0,18.0,
0.0,45.0,
0.0,14.0,
27.0,110.0,
39.0,0.0,
117.0,6.0,
432.0,240.0,
0.0,0.0,
0.0,27.0,
10.0,108.0,
15.0,35.0,
0.0,9.0,
152.0,80.0,
36.0,24.0,
60.0,27.0,
100.0,5.0,
9.0,48.0,
15.0,65.0,
3.0,36.0,
201.0,36.0,
0.0,111.0,
0.0,12.0,
0.0,14.0,
33.0,105.0,
2.0,0.0,
36.0,78.0,
3.0,15.0,
8.0,184.0,
0.0,4.0,
32.0,8.0,
0.0,8.0,
0.0,2.0,
220.0,5.0,
70.0,0.0,
0.0,4.0,
9.0,66.0,
0.0,82.0,
0.0,34.0,
0.0,0.0,
6.0,114.0,
144.0,0.0,
0.0,90.0,
0.0,56.0,
150.0,615.0,
4.0,0.0,
80.0,110.0,
184.0,276.0,
0.0,4.0,
93.0,30.0,
9.0,6.0,
5.0,35.0,
0.0,208.0,
0.0,8.0,
198.0,495.0,
21.0,3.0,
213.0,6.0,
16.0,144.0,
65.0,20.0,
0.0,0.0,
744.0,930.0,
6.0,0.0,
204.0,123.0,
0.0,12.0,
0.0,6.0,
0.0,12.0,
92.0,188.0,
18.0,15.0,
0.0,24.0,
78.0,87.0,
24.0,15.0,
104.0,0.0,
126.0,30.0,
0.0,6.0,
8.0,6.0,
235.0,40.0,
28.0,12.0,
465.0,10.0,
44.0,52.0,
215.0,45.0,
303.0,210.0,
24.0,12.0,
98.0,8.0,
9.0,0.0,
15.0,27.0,
21.0,255.0,
14.0,8.0,
0.0,8.0,
3.0,87.0,
2.0,24.0,
12.0,32.0,
0.0,0.0,
0.0,3.0,
108.0,304.0,
222.0,291.0,
63.0,0.0,
180.0,96.0,
114.0,108.0,
0.0,12.0,
96.0,92.0,
0.0,465.0,
1120.0,680.0,
105.0,95.0,
0.0,2.0,
14.0,32.0,
2.0,0.0,
256.0,132.0,
177.0,297.0,
16.0,2.0,
20.0,0.0,
189.0,90.0,
267.0,66.0,
6.0,22.0,
54.0,39.0,
147.0,387.0,
0.0,4.0,
280.0,50.0,
42.0,189.0,
20.0,28.0,
6.0,66.0,
0.0,0.0,
0.0,8.0,
162.0,378.0,
14.0,52.0,
104.0,10.0,
6.0,0.0,
0.0,207.0,
0.0,5.0,
24.0,0.0,
100.0,0.0,
205.0,190.0,
69.0,63.0,
0.0,81.0,
0.0,30.0,
46.0,1.0,
0.0,15.0,
12.0,207.0,
88.0,44.0,
190.0,344.0,
0.0,24.0,
2.0,0.0,
100.0,28.0,
182.0,12.0,
0.0,57.0,
255.0,115.0,
205.0,5.0,
15.0,3.0,
0.0,78.0,
572.0,288.0,
27.0,0.0,
3.0,15.0,
0.0,6.0,
195.0,0.0,
0.0,30.0,
48.0,256.0,
70.0,0.0,
0.0,21.0,
0.0,3.0,
282.0,148.0,
68.0,56.0,
50.0,2200.0,
0.0,16.0,
0.0,8.0,
33.0,0.0,
39.0,6.0,
26.0,0.0,
0.0,2.0,
4.0,114.0,
123.0,45.0,
0.0,0.0,
6.0,30.0,
12.0,0.0,
0.0,10.0,
0.0,2.0,
72.0,32.0,
0.0,0.0,
0.0,90.0,
100.0,112.0,
87.0,9.0,
78.0,3.0,
519.0,687.0,
78.0,74.0,
0.0,60.0,
1865.0,50.0,
0.0,669.0,
76.0,26.0,
136.0,4.0,
37.0,0.0,
0.0,52.0,
145.0,40.0,
250.0,90.0,
12.0,0.0,
27.0,60.0,
0.0,57.0,
0.0,54.0,
5.0,35.0,
33.0,60.0,
42.0,0.0,
0.0,42.0,
4.0,0.0,
65.0,2.0,
34.0,32.0,
15.0,36.0,
126.0,138.0,
51.0,6.0,
0.0,54.0,
272.0,64.0,
0.0,6.0,
0.0,0.0,
4.0,52.0,
565.0,0.0,
6.0,56.0,
84.0,0.0,
2.0,206.0,
9.0,0.0,
50.0,10.0,
0.0,6.0,
2.0,12.0,
2.0,1.0,
102.0,2.0,
0.0,20.0,
12.0,88.0,
22.0,68.0,
0.0,3.0,
0.0,350.0,
0.0,96.0,
63.0,0.0,
0.0,10.0,
50.0,10.0,
76.0,32.0,
21.0,0.0,
12.0,282.0,
12.0,270.0,
0.0,14.0,
231.0,384.0,
56.0,8.0,
2.0,50.0,
44.0,36.0,
48.0,0.0,
4.0,0.0,
0.0,6.0,
0.0,32.0,
0.0,3.0,
4.0,126.0,
4.0,32.0,
0.0,66.0,
168.0,208.0,
0.0,12.0,
60.0,9.0,
0.0,39.0,
6.0,0.0,
145.0,0.0,
27.0,165.0,
12.0,3.0,
60.0,0.0,
0.0,32.0,
147.0,345.0,
2.0,12.0,
472.0,412.0,
4.0,120.0,
304.0,514.0,
96.0,3.0,
0.0,60.0,
0.0,0.0,
0.0,15.0,
294.0,21.0,
84.0,120.0,
3.0,6.0,
40.0,106.0,
30.0,135.0,
88.0,12.0,
0.0,3.0,
106.0,10.0,
564.0,76.0,
780.0,291.0,
0.0,117.0,
0.0,48.0,
204.0,20.0,
6.0,2.0,
16.0,136.0,
1005.0,330.0,
236.0,216.0,
445.0,75.0,
0.0,64.0,
685.0,300.0,
5.0,0.0,
0.0,0.0,
0.0,76.0,
216.0,44.0,
28.0,0.0,
0.0,0.0,
39.0,48.0,
20.0,10.0,
81.0,66.0,
3.0,18.0,
6.0,24.0,
80.0,5.0,
243.0,21.0,
60.0,60.0,
0.0,75.0,
0.0,8.0,
4.0,0.0,
0.0,0.0,
24.0,12.0,
4.0,66.0,
310.0,25.0,
0.0,9.0,
6.0,75.0,
0.0,3.0,
16.0,24.0,
32.0,190.0,
150.0,25.0,
0.0,56.0,
14.0,48.0,
171.0,78.0,
3.0,9.0,
16.0,86.0,
258.0,366.0,
6.0,0.0,
27.0,9.0,
0.0,0.0,
10.0,0.0,
78.0,237.0,
6.0,219.0,
48.0,3.0,
81.0,33.0,
0.0,14.0,
0.0,10.0,
45.0,0.0,
0.0,3.0,
508.0,1908.0,
0.0,30.0,
9.0,13.0,
42.0,7.0,
0.0,8.0,
297.0,27.0,
510.0,205.0,
0.0,12.0,
0.0,8.0,
0.0,6.0,
28.0,0.0,
0.0,0.0,
285.0,39.0,
45.0,50.0,
46.0,90.0,
0.0,0.0,
0.0,12.0,
0.0,10.0,
0.0,44.0,
400.0,20.0,
546.0,921.0,
3.0,18.0,
12.0,3.0,
6.0,102.0,
32.0,548.0,
75.0,10.0,
90.0,302.0,
99.0,9.0,
102.0,228.0,
0.0,74.0,
8.0,0.0,
6.0,21.0,
6.0,0.0,
32.0,56.0,
0.0,8.0,
27.0,9.0,
40.0,15.0,
24.0,22.0,
153.0,39.0,
112.0,0.0,
65.0,20.0,
2.0,0.0,
0.0,135.0,
297.0,66.0,
24.0,0.0,
3.0,0.0,
8.0,0.0,
10.0,20.0,
76.0,24.0,
0.0,4.0,
40.0,0.0,
381.0,390.0,
33.0,18.0,
12.0,123.0,
10.0,10.0,
65.0,65.0,
135.0,18.0,
0.0,4.0,
0.0,18.0,
60.0,6.0,
66.0,12.0,
34.0,386.0,
60.0,12.0,
34.0,124.0,
0.0,2.0,
21.0,0.0,
564.0,60.0,
0.0,24.0,
39.0,414.0,
75.0,75.0,
15.0,243.0,
56.0,0.0,
0.0,0.0,
27.0,303.0,
0.0,20.0,
15.0,9.0,
75.0,3.0,
126.0,288.0,
45.0,60.0,
2.0,162.0,
140.0,1228.0,
0.0,0.0,
177.0,36.0,
3.0,9.0,
0.0,9.0,
0.0,0.0,
155.0,105.0,
20.0,0.0,
168.0,520.0,
0.0,66.0,
0.0,3.0,
0.0,0.0,
0.0,0.0,
0.0,0.0,
8.0,38.0,
0.0,21.0,
0.0,216.0,
34.0,2.0,
6.0,2.0,
84.0,16.0,
705.0,760.0,
12.0,0.0,
0.0,58.0,
0.0,0.0,
0.0,5.0,
188.0,20.0,
6.0,291.0,
168.0,195.0,
36.0,4.0,
8.0,16.0,
105.0,50.0,
655.0,85.0,
0.0,228.0,
236.0,12.0,
44.0,12.0,
20.0,264.0,
33.0,18.0,
0.0,33.0,
243.0,6.0,
12.0,0.0,
3.0,0.0,
0.0,6.0,
25.0,54.0,
108.0,120.0,
147.0,33.0,
0.0,0.0,
24.0,26.0,
104.0,18.0,
8.0,22.0,
0.0,18.0,
18.0,0.0,
0.0,40.0,
40.0,20.0,
464.0,316.0,
36.0,6.0,
5.0,75.0,
836.0,124.0,
1845.0,6520.0,
0.0,6.0,
225.0,10.0,
0.0,0.0,
18.0,148.0,
141.0,159.0,
14.0,2.0,
10.0,10.0,
0.0,3.0,
16.0,430.0,
60.0,0.0,
189.0,0.0,
22.0,16.0,
0.0,4.0,
16.0,116.0,
376.0,940.0,
45.0,84.0,
115.0,305.0,
69.0,15.0,
92.0,48.0,
16.0,52.0,
208.0,0.0,
0.0,3.0,
0.0,54.0,
95.0,0.0,
0.0,12.0,
0.0,0.0,
0.0,2.0,
123.0,9.0,
2.0,4.0,
0.0,8.0,
0.0,42.0,
0.0,0.0,
9.0,18.0,
2.0,56.0,
258.0,120.0,
117.0,477.0,
57.0,24.0,
15.0,7.0,
15.0,0.0,
201.0,0.0,
6.0,0.0,
0.0,18.0,
244.0,52.0,
188.0,72.0,
0.0,1.0,
35.0,0.0,
0.0,26.0,
28.0,4.0,
60.0,136.0,
27.0,81.0,
42.0,147.0,
0.0,0.0,
66.0,273.0,
0.0,69.0,
84.0,36.0,
48.0,108.0,
42.0,801.0,
4.0,32.0,
66.0,6.0,
0.0,76.0,
342.0,3.0,
350.0,228.0,
24.0,0.0,
202.0,6.0,
0.0,96.0,
15.0,90.0,
15.0,0.0,
62.0,958.0,
65.0,25.0,
40.0,40.0,
575.0,305.0,
0.0,0.0,
0.0,4.0,
0.0,0.0,
0.0,6.0,
3.0,0.0,
0.0,32.0,
297.0,315.0,
8.0,0.0,
8.0,54.0,
15.0,39.0,
0.0,0.0,
0.0,0.0,
320.0,195.0,
0.0,147.0,
63.0,264.0,
0.0,216.0,
144.0,156.0,
110.0,36.0,
21.0,81.0,
39.0,9.0,
3.0,6.0,
9.0,0.0,
158.0,14.0,
85.0,20.0,
0.0,2.0,
26.0,58.0,
24.0,102.0,
30.0,72.0,
60.0,3.0,
0.0,0.0,
860.0,825.0,
6.0,10.0,
90.0,39.0,
0.0,57.0,
124.0,18.0,
100.0,185.0,
44.0,12.0,
12.0,9.0,
264.0,231.0,
8.0,12.0,
8.0,0.0,
85.0,5.0,
236.0,84.0,
30.0,0.0,
2.0,2.0,
0.0,15.0,
30.0,85.0,
245.0,15.0,
81.0,60.0,
0.0,5.0,
25.0,0.0,
18.0,144.0,
2.0,28.0,
0.0,15.0,
114.0,0.0,
50.0,0.0,
415.0,560.0,
48.0,4.0,
0.0,22.0,
414.0,0.0,
15.0,0.0,
54.0,0.0,
0.0,4.0,
210.0,15.0,
9.0,15.0,
3.0,0.0,
41.0,63.0,
110.0,0.0,
48.0,18.0,
745.0,2175.0,
306.0,962.0,
16.0,50.0,
12.0,88.0,
2.0,118.0,
24.0,6.0,
48.0,0.0,
0.0,3.0,
81.0,0.0,
21.0,15.0,
4.0,8.0,
12.0,0.0,
57.0,0.0,
36.0,141.0,
30.0,0.0,
39.0,24.0,
87.0,12.0,
16.0,32.0,
3.0,375.0,
24.0,38.0,
15.0,255.0,
0.0,60.0,
0.0,30.0,
0.0,3.0,
145.0,115.0,
12.0,78.0,
60.0,245.0,
0.0,15.0,
36.0,48.0,
26.0,272.0,
171.0,9.0,
0.0,0.0,
20.0,40.0,
0.0,4.0,
0.0,27.0,
36.0,268.0,
123.0,0.0,
0.0,12.0,
54.0,0.0,
2.0,124.0,
4.0,0.0,
3.0,51.0,
135.0,144.0,
60.0,4.0,
16.0,32.0,
147.0,90.0,
0.0,4.0,
280.0,352.0,
0.0,0.0,
159.0,87.0,
24.0,33.0,
402.0,720.0,
24.0,4.0,
51.0,0.0,
15.0,10.0,
0.0,0.0,
12.0,3.0,
57.0,519.0,
0.0,9.0,
2.0,0.0,
1502.0,320.0,
36.0,20.0,
75.0,0.0,
8.0,6.0,
261.0,327.0,
0.0,32.0,
144.0,18.0,
21.0,84.0,
0.0,0.0,
335.0,420.0,
10.0,20.0,
0.0,0.0,
120.0,95.0,
108.0,24.0,
86.0,4.0,
30.0,4.0,
0.0,0.0,
102.0,78.0,
0.0,0.0,
0.0,56.0,
120.0,20.0,
12.0,26.0,
0.0,78.0,
108.0,102.0,
0.0,0.0,
16.0,272.0,
8.0,0.0,
155.0,240.0,
27.0,45.0,
0.0,0.0,
54.0,129.0,
84.0,24.0,
0.0,6.0,
114.0,286.0,
93.0,6.0,
75.0,10.0,
10.0,50.0,
0.0,14.0,
18.0,45.0,
0.0,0.0,
42.0,36.0,
0.0,15.0,
0.0,0.0,
12.0,4.0,
84.0,2.0,
8.0,54.0,
992.0,2724.0,
9.0,0.0,
408.0,888.0,
5.0,0.0,
3.0,264.0,
50.0,2.0,
3.0,9.0,
176.0,0.0,
8.0,300.0,
0.0,35.0,
0.0,0.0,
0.0,12.0,
205.0,175.0,
50.0,6.0,
8.0,0.0,
4.0,0.0,
166.0,64.0,
2.0,80.0,
528.0,12.0,
46.0,14.0,
675.0,240.0,
9.0,195.0,
2.0,4.0,
108.0,0.0,
99.0,24.0,
12.0,3.0,
0.0,4.0,
50.0,180.0,
70.0,0.0,
34.0,12.0,
12.0,20.0,
375.0,50.0,
0.0,27.0,
0.0,0.0,
16.0,0.0,
24.0,206.0,
76.0,380.0,
42.0,24.0,
478.0,20.0,
0.0,16.0,
58.0,0.0,
4.0,0.0,
0.0,24.0,
0.0,14.0,
36.0,0.0,
88.0,56.0,
250.0,220.0,
20.0,14.0,
18.0,72.0,
4.0,0.0,
0.0,24.0,
9.0,3.0,
0.0,18.0,
177.0,15.0,
90.0,12.0,
0.0,2.0,
8.0,6.0,
0.0,0.0,
8.0,300.0,
106.0,18.0,
276.0,9.0,
8.0,0.0,
0.0,64.0,
12.0,80.0,
0.0,0.0,
0.0,4.0,
9.0,0.0,
165.0,246.0,
0.0,70.0,
480.0,48.0,
96.0,320.0,
198.0,1846.0,
367.0,519.0,
64.0,102.0,
118.0,0.0,
0.0,66.0,
42.0,12.0,
16.0,4.0,
2.0,20.0,
117.0,420.0,
84.0,174.0,
0.0,44.0,
0.0,27.0,
33.0,0.0,
81.0,102.0,
3.0,18.0,
12.0,0.0,
48.0,234.0,
0.0,6.0,
0.0,2.0,
0.0,0.0,
0.0,150.0,
69.0,2.0,
24.0,256.0,
14.0,10.0,
5.0,5.0,
0.0,8.0,
0.0,6.0,
0.0,0.0,
0.0,60.0,
66.0,24.0,
0.0,24.0,
490.0,190.0,
2.0,10.0,
0.0,0.0,
18.0,140.0,
207.0,315.0,
0.0,26.0,
33.0,3.0,
2.0,0.0,
192.0,0.0,
15.0,5.0,
88.0,284.0,
3.0,6.0,
26.0,104.0,
0.0,12.0,
14.0,96.0,
64.0,0.0,
0.0,4.0,
64.0,28.0,
2.0,12.0,
36.0,0.0,
0.0,6.0,
0.0,24.0,
0.0,18.0,
60.0,27.0,
56.0,8.0,
195.0,114.0,
412.0,20.0,
309.0,15.0,
51.0,144.0,
2.0,122.0,
153.0,111.0,
0.0,0.0,
32.0,232.0,
435.0,0.0,
0.0,0.0,
0.0,45.0,
130.0,16.0,
0.0,12.0,
4.0,67.0,
0.0,20.0,
15.0,57.0,
1119.0,123.0,
0.0,0.0,
132.0,87.0,
27.0,3.0,
0.0,0.0,
305.0,85.0,
69.0,606.0,
84.0,4.0,
2.0,32.0,
612.0,476.0,
195.0,33.0,
78.0,150.0,
60.0,9.0,
86.0,22.0,
12.0,76.0,
1810.0,430.0,
0.0,60.0,
2.0,0.0,
6.0,132.0,
10.0,0.0,
12.0,0.0,
0.0,39.0,
735.0,835.0,
226.0,2.0,
240.0,171.0,
0.0,0.0,
87.0,549.0,
0.0,18.0,
0.0,24.0,
210.0,108.0,
14.0,0.0,
0.0,10.0,
3.0,0.0,
40.0,50.0,
30.0,25.0,
12.0,0.0,
0.0,232.0,
42.0,0.0,
39.0,0.0,
231.0,9.0,
0.0,2.0,
3.0,0.0,
0.0,66.0,
30.0,426.0,
436.0,500.0,
0.0,58.0,
20.0,42.0,
57.0,408.0,
272.0,72.0,
0.0,5.0,
0.0,68.0,
295.0,157.0,
42.0,0.0,
315.0,231.0,
67.0,4.0,
0.0,21.0,
0.0,38.0,
285.0,99.0,
22.0,54.0,
0.0,21.0,
136.0,2.0,
8.0,116.0,
120.0,168.0,
19.0,1.0,
0.0,8.0,
48.0,0.0,
32.0,0.0,
1140.0,15.0,
28.0,144.0,
692.0,160.0,
0.0,38.0,
0.0,14.0,
81.0,21.0,
832.0,352.0,
32.0,0.0,
0.0,39.0,
44.0,0.0,
46.0,0.0,
534.0,318.0,
40.0,84.0,
0.0,0.0,
9.0,12.0,
0.0,0.0,
170.0,292.0,
0.0,48.0,
54.0,15.0,
60.0,246.0,
184.0,54.0,
32.0,0.0,
114.0,184.0,
18.0,34.0,
20.0,486.0,
210.0,21.0,
0.0,0.0,
172.0,16.0,
0.0,0.0,
0.0,50.0,
0.0,4.0,
0.0,30.0,
6.0,6.0,
0.0,45.0,
333.0,33.0,
0.0,36.0,
0.0,0.0,
160.0,30.0,
12.0,4.0,
40.0,0.0,
14.0,2.0,
208.0,8.0,
225.0,10.0,
0.0,28.0,
12.0,12.0,
20.0,35.0,
102.0,6.0,
243.0,21.0,
28.0,92.0,
0.0,12.0,
0.0,64.0,
1465.0,2025.0,
40.0,0.0,
50.0,20.0,
0.0,24.0,
2.0,32.0,
10.0,55.0,
178.0,40.0,
30.0,0.0,
18.0,16.0,
315.0,20.0,
80.0,12.0,
12.0,22.0,
0.0,24.0,
6.0,165.0,
624.0,60.0,
6.0,18.0,
0.0,132.0,
0.0,69.0,
0.0,4.0,
152.0,64.0,
0.0,12.0,
0.0,114.0,
300.0,160.0,
228.0,0.0,
0.0,14.0,
63.0,3.0,
95.0,0.0,
40.0,235.0,
20.0,120.0,
84.0,6.0,
12.0,0.0,
0.0,70.0,
141.0,585.0,
12.0,57.0,
0.0,0.0,
738.0,318.0,
48.0,179.0,
130.0,330.0,
18.0,11.0,
267.0,105.0,
4.0,136.0,
35.0,80.0,
0.0,16.0,
9.0,0.0,
0.0,5.0,
34.0,44.0,
20.0,0.0,
0.0,0.0,
2.0,20.0,
0.0,0.0,
30.0,45.0,
148.0,2.0,
0.0,0.0,
0.0,36.0,
6.0,27.0,
130.0,20.0,
8.0,632.0,
6.0,66.0,
0.0,0.0,
180.0,0.0,
0.0,50.0,
12.0,238.0,
6.0,48.0,
0.0,0.0,
144.0,351.0,
231.0,435.0,
130.0,65.0,
230.0,60.0,
590.0,5.0,
695.0,1710.0,
3.0,0.0,
16.0,20.0,
488.0,576.0,
6.0,30.0,
2.0,4.0,
36.0,78.0,
0.0,6.0,
145.0,20.0,
8.0,42.0,
3.0,114.0,
100.0,50.0,
135.0,0.0,
0.0,10.0,
44.0,0.0,
0.0,0.0,
318.0,420.0,
165.0,270.0,
46.0,94.0,
16.0,16.0,
0.0,0.0,
0.0,189.0,
3.0,6.0,
0.0,9.0,
0.0,0.0,
126.0,232.0,
0.0,3.0,
536.0,10.0,
125.0,10.0,
321.0,99.0,
20.0,0.0,
0.0,18.0,
284.0,100.0,
1890.0,280.0,
21.0,186.0,
0.0,120.0,
64.0,0.0,
36.0,9.0,
330.0,159.0,
68.0,68.0,
0.0,0.0,
0.0,0.0,
372.0,81.0,
36.0,0.0,
34.0,20.0,
0.0,18.0,
0.0,36.0,
44.0,0.0,
0.0,60.0,
0.0,92.0,
5.0,0.0,
4.0,2.0,
39.0,36.0,
684.0,224.0,
72.0,60.0,
132.0,96.0,
0.0,0.0,
24.0,30.0,
16.0,0.0,
8.0,0.0,
108.0,12.0,
87.0,6.0,
116.0,128.0,
15.0,0.0,
42.0,8.0,
0.0,0.0,
0.0,2.0,
392.0,24.0,
70.0,140.0,
70.0,8.0,
2.0,80.0,
18.0,237.0,
14.0,46.0,
0.0,0.0,
15.0,0.0,
50.0,165.0,
15.0,0.0,
6.0,160.0,
26.0,0.0,
0.0,6.0,
0.0,12.0,
284.0,0.0,
104.0,1236.0,
32.0,0.0,
0.0,0.0,
42.0,180.0,
0.0,0.0,
0.0,0.0,
0.0,12.0,
0.0,28.0,
60.0,219.0,
0.0,0.0,
0.0,51.0,
43.0,9.0,
835.0,5.0,
180.0,35.0,
129.0,159.0,
340.0,20.0,
0.0,4.0,
16.0,0.0,
0.0,5.0,
549.0,207.0,
0.0,2.0,
0.0,50.0,
34.0,1.0,
56.0,1.0,
0.0,3.0,
165.0,282.0,
114.0,6.0,
0.0,0.0,
0.0,30.0,
21.0,3.0,
60.0,18.0,
903.0,1845.0,
15.0,0.0,
185.0,400.0,
216.0,116.0,
58.0,68.0,
162.0,108.0,
2.0,198.0,
48.0,3.0,
360.0,732.0,
18.0,15.0,
63.0,297.0,
128.0,92.0,
132.0,52.0,
15.0,0.0,
8.0,8.0,
75.0,0.0,
106.0,32.0,
30.0,5.0,
0.0,4.0,
208.0,68.0,
160.0,100.0,
75.0,9.0,
273.0,222.0,
12.0,42.0,
0.0,2.0,
0.0,20.0,
85.0,0.0,
0.0,4.0,
0.0,48.0,
132.0,30.0,
144.0,284.0,
84.0,0.0,
244.0,72.0,
0.0,11.0,
0.0,108.0,
0.0,92.0,
34.0,104.0,
390.0,696.0,
0.0,4.0,
60.0,15.0,
75.0,0.0,
3.0,0.0,
9.0,0.0,
25.0,12.0,
39.0,0.0,
0.0,36.0,
36.0,33.0,
0.0,57.0,
201.0,276.0,
9.0,15.0,
174.0,45.0,
0.0,24.0,
156.0,129.0,
528.0,6.0,
1340.0,54.0,
108.0,141.0,
65.0,34.0,
159.0,66.0,
0.0,30.0,
45.0,150.0,
183.0,18.0,
5.0,0.0,
162.0,390.0,
6.0,0.0,
68.0,124.0,
200.0,0.0,
6.0,32.0,
0.0,2.0,
0.0,4.0,
0.0,64.0,
75.0,18.0,
16.0,0.0,
5.0,6.0,
105.0,5.0,
145.0,15.0,
0.0,0.0,
336.0,459.0,
435.0,171.0,
20.0,10.0,
45.0,0.0,
0.0,0.0,
3.0,0.0,
80.0,0.0,
48.0,16.0,
0.0,46.0,
16.0,20.0,
0.0,0.0,
140.0,232.0,
0.0,0.0,
11.0,9.0,
28.0,12.0,
8.0,28.0,
42.0,3.0,
0.0,0.0,
180.0,0.0,
30.0,10.0,
175.0,135.0,
0.0,105.0,
288.0,18.0,
18.0,26.0,
8.0,0.0,
20.0,3.0,
81.0,135.0,
12.0,146.0,
3.0,12.0,
609.0,339.0,
295.0,0.0,
0.0,0.0,
0.0,0.0,
201.0,54.0,
21.0,36.0,
109.0,17.0,
52.0,0.0,
0.0,0.0,
3.0,6.0,
62.0,2.0,
132.0,16.0,
459.0,90.0,
8.0,0.0,
189.0,303.0,
3.0,267.0,
0.0,39.0,
6.0,82.0,
632.0,472.0,
111.0,0.0,
8.0,0.0,
468.0,12.0,
198.0,177.0,
385.0,290.0,
0.0,70.0,
21.0,3.0,
1.0,0.0,
108.0,537.0,
60.0,288.0,
0.0,32.0,
38.0,6.0,
66.0,165.0,
20.0,60.0,
0.0,84.0,
0.0,96.0,
204.0,304.0,
216.0,798.0,
39.0,3.0,
20.0,30.0,
0.0,14.0,
0.0,0.0,
40.0,5.0,
12.0,102.0,
14.0,232.0,
60.0,220.0,
94.0,74.0,
0.0,30.0,
0.0,3.0,
0.0,0.0,
3.0,33.0,
0.0,39.0,
140.0,552.0,
95.0,20.0,
3.0,0.0,
0.0,100.0,
150.0,12.0,
105.0,99.0,
66.0,84.0,
32.0,6.0,
24.0,3.0,
0.0,0.0,
49.0,6.0,
237.0,27.0,
85.0,5.0,
32.0,12.0,
260.0,40.0,
30.0,6.0,
3.0,0.0,
39.0,6.0,
310.0,65.0,
0.0,0.0,
0.0,0.0,
25.0,335.0,
27.0,12.0,
0.0,48.0,
15.0,6.0,
0.0,3.0,
0.0,4.0,
0.0,0.0,
20.0,570.0,
0.0,2.0,
3.0,0.0,
4.0,16.0,
32.0,10.0,
54.0,144.0,
0.0,0.0,
142.0,72.0,
0.0,4.0,
60.0,0.0,
15.0,3.0,
0.0,0.0,
46.0,718.0,
140.0,50.0,
116.0,146.0,
29.0,2.0,
30.0,0.0,
12.0,302.0,
7.0,176.0,
240.0,272.0,
0.0,60.0,
45.0,0.0,
0.0,6.0,
36.0,69.0,
258.0,750.0,
210.0,990.0,
0.0,6.0,
15.0,39.0,
132.0,12.0,
20.0,16.0,
394.0,320.0,
145.0,0.0,
42.0,114.0,
110.0,110.0,
0.0,16.0,
150.0,5.0,
16.0,22.0,
15.0,0.0,
25.0,0.0,
18.0,123.0,
0.0,16.0,
22.0,62.0,
0.0,123.0,
1100.0,5.0,
3.0,45.0,
36.0,16.0,
0.0,7.0,
9.0,6.0,
330.0,45.0,
4.0,28.0,
174.0,10.0,
50.0,10.0,
18.0,58.0,
0.0,54.0,
0.0,0.0,
152.0,52.0,
4.0,0.0,
148.0,24.0,
12.0,114.0,
0.0,33.0,
36.0,4.0,
0.0,30.0,
3.0,24.0,
30.0,138.0,
258.0,15.0,
5.0,10.0,
120.0,5.0,
50.0,0.0,
0.0,24.0,
2.0,6.0,
108.0,350.0,
175.0,75.0,
36.0,9.0,
2030.0,485.0,
68.0,12.0,
75.0,55.0,
130.0,45.0,
45.0,0.0,
96.0,136.0,
35.0,9.0,
2.0,112.0,
0.0,88.0,
15.0,85.0,
56.0,0.0,
22.0,18.0,
10.0,0.0,
3.0,21.0,
72.0,252.0,
0.0,42.0,
6.0,258.0,
108.0,0.0,
32.0,8.0,
16.0,0.0,
3.0,2.0,
0.0,0.0,
0.0,12.0,
54.0,96.0,
4.0,0.0,
4.0,22.0,
15.0,0.0,
666.0,915.0,
18.0,168.0,
0.0,12.0,
54.0,66.0,
42.0,111.0,
380.0,1075.0,
16.0,0.0,
158.0,116.0,
6.0,0.0,
0.0,6.0,
28.0,12.0,
30.0,0.0,
222.0,24.0,
10.0,0.0,
216.0,8.0,
118.0,6.0,
12.0,44.0,
138.0,50.0,
57.0,51.0,
99.0,399.0,
128.0,72.0,
42.0,9.0,
36.0,4.0,
700.0,156.0,
70.0,210.0,
66.0,6.0,
306.0,723.0,
0.0,63.0,
195.0,15.0,
175.0,55.0,
5.0,65.0,
3.0,66.0,
0.0,55.0,
56.0,0.0,
93.0,24.0,
66.0,51.0,
4.0,0.0,
130.0,612.0,
0.0,8.0,
204.0,80.0,
0.0,0.0,
8.0,32.0,
6.0,0.0,
114.0,138.0,
24.0,286.0,
0.0,30.0,
2.0,42.0,
0.0,8.0,
0.0,0.0,
45.0,190.0,
6.0,40.0,
245.0,275.0,
572.0,28.0,
12.0,0.0,
24.0,0.0,
21.0,0.0,
820.0,10.0,
27.0,12.0,
0.0,0.0,
192.0,192.0,
54.0,66.0,
6.0,168.0,
22.0,12.0,
10.0,14.0,
144.0,48.0,
54.0,128.0,
315.0,33.0,
6.0,87.0,
0.0,78.0,
306.0,418.0,
35.0,0.0,
112.0,76.0,
105.0,30.0,
4.0,0.0,
12.0,36.0,
242.0,90.0,
6.0,186.0,
0.0,52.0,
188.0,124.0,
2.0,0.0,
